customer_id,email,transaction_amount,transaction_date,billing_city,shipping_city,current_city,device_type,is_new_device,ip_address,cvv_attempts,average_previous_amounts,fraudulent
CUSTOMER_80325,private_email8930@example.com,57405.78,2023-03-27,Jaipur,Coimbatore,Mumbai,low_end_laptop,True,241.165.200.132,6,36001.54176470588,True
CUSTOMER_49399,dsims@example.com,82962.85,2023-08-06,Kanpur,Indore,Thrissur,low_end_tablet,False,203.136.136.80,3,15484.575,False
CUSTOMER_44837,smeyer@example.net,57086.94,2023-02-01,Mumbai,Surat,Vadodara,low_end_phone,False,proxy-ip,3,81975.575,False
CUSTOMER_70616,williamsrenee@example.com,29321.75,2023-01-30,Surat,Chennai,Hyderabad,low_end_phone,True,224.146.233.35,6,65369.71,False
CUSTOMER_85036,birdcynthia@example.com,27367.87,2023-04-10,Vadodara,Thrissur,Ahmedabad,high_end_phone,False,proxy-ip,3,69803.325,False
CUSTOMER_36007,private_email6900@example.com,35094.29,2023-08-11,Kanpur,Pune,Vadodara,high_end_phone,False,193.121.121.234,3,79121.06999999999,False
NEW_CUSTOMER_19488,davidsanford@example.org,27258.65,2024-01-19,Jaipur,Ahmedabad,Visakhapatnam,low_end_phone,False,proxy-ip,4,0,True
CUSTOMER_21640,thomasbanks@example.org,36544.1,2023-02-24,Delhi,Coimbatore,Coimbatore,high_end_tablet,True,proxy-ip,0,38272.23545454545,False
CUSTOMER_42424,joseph20@example.org,26099.3,2023-03-03,Pune,Kanpur,Mumbai,high_end_laptop,True,proxy-ip,3,29228.2,False
CUSTOMER_48393,private_email8008@example.com,11474.62,2023-10-13,Indore,Surat,Hyderabad,low_end_laptop,False,112.68.6.81,3,51150.323333333334,False
CUSTOMER_86431,private_email1284@example.com,70953.51,2024-02-09,Kanpur,Mumbai,Coimbatore,high_end_laptop,True,proxy-ip,4,18374.06,True
CUSTOMER_93085,private_email2896@example.com,55576.84,2023-03-03,Pune,Delhi,Ahmedabad,low_end_laptop,False,109.123.162.255,3,57047.60125,False
CUSTOMER_57983,dianeestrada@example.org,40869.47,2023-05-12,Hyderabad,Bangalore,Thrissur,high_end_laptop,False,proxy-ip,7,34095.02333333334,False
CUSTOMER_83206,gregorythompson@example.net,76231.23,2023-08-29,Pune,Chennai,Thrissur,high_end_laptop,False,232.245.163.221,3,61279.30291666667,False
NEW_CUSTOMER_69596,cynthiakelley@example.net,17838.86,2024-01-25,Kolkata,Mumbai,Thrissur,high_end_tablet,False,181.0.147.68,3,0,False
CUSTOMER_89748,private_email5927@example.com,45398.18,2023-04-22,Bangalore,Kanpur,Visakhapatnam,low_end_laptop,False,166.185.10.185,4,47819.2075,True
CUSTOMER_46905,private_email3002@example.com,42828.85,2023-02-04,Coimbatore,Mumbai,Jaipur,high_end_tablet,True,51.193.250.73,2,43719.9225,False
CUSTOMER_82748,private_email7175@example.com,1191.69,2023-01-30,Pune,Hyderabad,Lucknow,high_end_tablet,False,proxy-ip,0,1204.6,False
CUSTOMER_73360,private_email2067@example.com,56946.93,2023-05-25,Thrissur,Vadodara,Indore,low_end_tablet,False,proxy-ip,3,62566.067777777775,True
CUSTOMER_35726,watkinsnathan@example.com,77019.34,2023-03-13,Mumbai,Jaipur,Pune,low_end_tablet,True,proxy-ip,4,89167.93666666666,True
CUSTOMER_42424,private_email7791@example.com,23759.97,2023-03-12,Pune,Kanpur,Vadodara,high_end_tablet,True,proxy-ip,3,27663.75,False
CUSTOMER_47422,private_email4480@example.com,62374.56,2023-03-20,Vadodara,Hyderabad,Indore,low_end_laptop,False,proxy-ip,1,82438.68166666666,True
CUSTOMER_89228,private_email6188@example.com,2941.3,2023-08-23,Thrissur,Bhopal,Kanpur,high_end_laptop,False,237.92.20.153,3,18071.645,False
CUSTOMER_84814,natalielozano@example.com,78052.34,2023-09-24,Visakhapatnam,Kanpur,Bhopal,low_end_phone,False,proxy-ip,3,51506.369999999995,False
CUSTOMER_14591,private_email6256@example.com,38107.13,2023-06-21,Indore,Indore,Hyderabad,high_end_tablet,False,50.250.225.245,3,71037.186,False
CUSTOMER_74792,nwood@example.org,48679.95,2023-10-25,Mumbai,Coimbatore,Kanpur,low_end_laptop,False,104.240.195.231,3,19775.6875,False
CUSTOMER_69929,gwise@example.org,91108.21,2024-03-13,Pune,Thrissur,Chennai,low_end_laptop,False,proxy-ip,3,27150.5825,False
CUSTOMER_77605,private_email8137@example.com,79610.84,2023-07-14,Indore,Pune,Jaipur,low_end_laptop,True,proxy-ip,3,55493.1625,True
CUSTOMER_79953,private_email6886@example.com,61597.4,2023-03-11,Bangalore,Bhopal,Chennai,high_end_phone,True,148.1.223.230,7,77627.665,False
CUSTOMER_27811,gilbertdeborah@example.net,74294.02,2023-02-20,Chennai,Indore,Pune,high_end_phone,False,proxy-ip,0,50044.72,False
CUSTOMER_62413,private_email8196@example.com,30479.18,2023-08-31,Hyderabad,Lucknow,Visakhapatnam,low_end_phone,False,proxy-ip,4,32331.78,True
CUSTOMER_93996,brandi79@example.net,76652.42,2023-06-30,Delhi,Delhi,Ahmedabad,high_end_tablet,False,proxy-ip,3,67545.804,False
CUSTOMER_54271,private_email7317@example.com,2884.9,2023-03-31,Coimbatore,Kolkata,Ahmedabad,low_end_tablet,True,15.100.161.228,1,58231.862,False
CUSTOMER_88222,private_email1634@example.com,60569.29,2024-02-06,Delhi,Indore,Surat,high_end_phone,True,proxy-ip,2,40190.89666666667,False
CUSTOMER_97810,private_email4464@example.com,93221.91,2023-08-16,Kolkata,Vadodara,Thrissur,high_end_tablet,False,proxy-ip,3,60081.304000000004,False
CUSTOMER_71018,ufigueroa@example.org,27387.95,2024-03-18,Bangalore,Bangalore,Delhi,high_end_laptop,False,proxy-ip,5,45130.474,False
CUSTOMER_14262,private_email3571@example.com,60158.38,2023-02-16,Delhi,Pune,Indore,high_end_laptop,False,proxy-ip,3,52333.9525,False
CUSTOMER_70889,private_email5454@example.com,61119.45,2023-07-15,Bhopal,Lucknow,Bhopal,high_end_tablet,False,175.174.199.84,5,54065.1256,False
CUSTOMER_78581,private_email2963@example.com,74505.05,2024-03-16,Vadodara,Pune,Indore,low_end_phone,True,143.1.5.248,3,46945.438,False
CUSTOMER_38308,ohall@example.org,7767.94,2023-09-30,Bangalore,Visakhapatnam,Bhopal,low_end_tablet,False,118.238.75.81,3,51783.259999999995,False
CUSTOMER_59511,private_email9450@example.com,42505.27,2024-03-09,Lucknow,Jaipur,Bangalore,low_end_tablet,True,84.183.235.13,5,50336.354999999996,True
CUSTOMER_13342,private_email7940@example.com,48265.19,2023-01-07,Ahmedabad,Surat,Vadodara,high_end_laptop,False,8.149.184.250,5,44646.208333333336,False
CUSTOMER_87180,jennifer41@example.net,93222.56,2023-05-22,Kanpur,Kanpur,Thrissur,low_end_laptop,False,proxy-ip,3,94134.74,False
CUSTOMER_58663,private_email2862@example.com,70761.62,2023-12-21,Indore,Hyderabad,Lucknow,high_end_tablet,True,122.62.83.211,6,58948.76310344827,False
CUSTOMER_75977,private_email7120@example.com,32917.34,2023-06-13,Indore,Coimbatore,Mumbai,low_end_tablet,True,17.58.220.43,0,32013.62,False
CUSTOMER_52858,hlee@example.org,3799.96,2023-05-03,Indore,Surat,Hyderabad,high_end_laptop,True,64.132.220.143,0,22187.744285714285,False
CUSTOMER_76358,private_email6072@example.com,6377.66,2023-03-11,Thrissur,Delhi,Visakhapatnam,high_end_tablet,False,235.199.130.216,3,26444.98,False
CUSTOMER_22271,ricardolawson@example.net,30996.58,2023-03-19,Surat,Indore,Ahmedabad,high_end_tablet,True,proxy-ip,3,33267.992,False
CUSTOMER_24007,ysanchez@example.org,11636.37,2024-01-01,Hyderabad,Chennai,Kanpur,high_end_tablet,False,45.119.185.201,7,14684.855,False
CUSTOMER_80501,private_email5205@example.com,13451.54,2023-03-29,Kolkata,Bangalore,Lucknow,low_end_laptop,False,proxy-ip,3,7313.305,True
CUSTOMER_64526,romerobrittany@example.net,55877.43,2023-12-17,Pune,Kolkata,Jaipur,high_end_phone,False,40.188.93.144,7,80274.40333333334,False
CUSTOMER_18407,williamhernandez@example.org,34193.61,2024-03-06,Visakhapatnam,Indore,Indore,low_end_tablet,True,36.38.25.215,3,54438.75,False
CUSTOMER_85106,christinabarton@example.org,48260.05,2024-01-16,Kanpur,Bangalore,Vadodara,high_end_phone,False,proxy-ip,3,62367.69,False
CUSTOMER_15835,jeremy72@example.net,19276.15,2023-05-04,Thrissur,Kanpur,Vadodara,low_end_tablet,True,114.43.228.235,3,16130.73,False
CUSTOMER_93369,cpatel@example.net,56501.78,2023-04-13,Jaipur,Mumbai,Delhi,low_end_tablet,False,proxy-ip,5,49443.84,True
CUSTOMER_64161,private_email7271@example.com,75770.05,2024-01-21,Lucknow,Vadodara,Kanpur,low_end_laptop,False,202.229.166.47,3,65829.1275,False
CUSTOMER_53487,sarahhill@example.net,25308.15,2023-10-24,Pune,Delhi,Jaipur,high_end_tablet,True,proxy-ip,1,79765.285,False
NEW_CUSTOMER_25459,sanchezariel@example.org,7048.12,2023-06-16,Indore,Vadodara,Thrissur,low_end_laptop,False,128.92.235.22,6,0,False
CUSTOMER_82191,private_email2005@example.com,70580.23,2024-01-10,Mumbai,Jaipur,Kolkata,high_end_phone,False,70.170.30.231,3,71108.07,False
CUSTOMER_95464,englishmichael@example.net,60994.44,2024-01-15,Coimbatore,Thrissur,Thrissur,high_end_tablet,True,proxy-ip,3,17420.618,False
CUSTOMER_64056,private_email2246@example.com,1296.48,2023-10-01,Coimbatore,Bangalore,Kanpur,low_end_laptop,True,159.44.46.173,3,63398.57423076923,False
CUSTOMER_54531,private_email4676@example.com,73852.79,2023-08-08,Kolkata,Ahmedabad,Delhi,high_end_phone,False,163.177.16.113,3,59773.92411764705,False
CUSTOMER_35151,pjones@example.com,8934.27,2023-12-14,Vadodara,Coimbatore,Mumbai,high_end_phone,True,172.202.10.11,3,54996.35625,False
CUSTOMER_15764,private_email8899@example.com,75272.13,2023-04-24,Surat,Thrissur,Thrissur,high_end_tablet,False,94.155.139.72,3,88976.56,False
CUSTOMER_68066,private_email7846@example.com,96131.65,2023-07-11,Bangalore,Bhopal,Thrissur,high_end_laptop,True,proxy-ip,6,60994.583333333336,True
CUSTOMER_47454,private_email8701@example.com,2010.26,2023-12-23,Surat,Pune,Surat,high_end_tablet,False,156.41.222.174,1,14763.0875,False
CUSTOMER_63168,anita74@example.net,22762.29,2024-03-02,Coimbatore,Thrissur,Mumbai,high_end_tablet,False,74.30.214.161,4,47359.45954545454,False
CUSTOMER_91950,private_email3985@example.com,85021.77,2023-02-20,Delhi,Visakhapatnam,Bhopal,low_end_tablet,False,proxy-ip,6,76555.34333333334,True
CUSTOMER_68186,private_email6792@example.com,70049.18,2023-11-22,Bhopal,Thrissur,Vadodara,low_end_phone,True,proxy-ip,7,73314.14,True
CUSTOMER_82681,bonniehunt@example.net,18466.05,2023-01-22,Bhopal,Chennai,Delhi,high_end_laptop,False,120.66.105.149,3,66071.44111111111,False
CUSTOMER_99377,dholden@example.com,45772.04,2023-08-18,Bhopal,Kolkata,Indore,low_end_tablet,True,proxy-ip,3,81972.27857142857,False
CUSTOMER_40401,jennifer35@example.net,937.79,2023-10-26,Surat,Coimbatore,Surat,high_end_phone,False,proxy-ip,3,23718.08714285714,False
CUSTOMER_55365,private_email1559@example.com,29874.28,2023-09-06,Coimbatore,Chennai,Chennai,low_end_laptop,True,112.210.6.125,1,64248.526190476194,False
CUSTOMER_65561,kennethmccoy@example.net,84568.76,2023-11-04,Indore,Kanpur,Indore,high_end_laptop,True,proxy-ip,6,50843.84181818182,False
NEW_CUSTOMER_96659,deannaglass@example.org,67316.46,2023-09-24,Indore,Visakhapatnam,Kolkata,low_end_tablet,False,145.140.213.143,2,0,False
CUSTOMER_41931,private_email9212@example.com,64453.93,2023-08-10,Chennai,Kolkata,Kanpur,low_end_phone,False,proxy-ip,3,10121.85,True
CUSTOMER_25268,uday@example.com,2458.0,2023-04-12,Jaipur,Kanpur,Pune,low_end_phone,False,254.228.154.145,3,54550.76952380952,False
CUSTOMER_56191,petersondaniel@example.org,34592.2,2023-05-27,Thrissur,Surat,Hyderabad,low_end_laptop,True,proxy-ip,3,47791.91375,False
CUSTOMER_15764,whitney05@example.com,4280.19,2023-09-16,Indore,Chennai,Thrissur,high_end_tablet,True,94.155.139.72,3,82124.345,False
NEW_CUSTOMER_70320,joycegolden@example.net,27305.43,2024-02-13,Delhi,Ahmedabad,Kanpur,high_end_tablet,True,proxy-ip,3,0,False
CUSTOMER_78274,ruizcheryl@example.org,75637.57,2024-01-07,Indore,Hyderabad,Coimbatore,high_end_tablet,True,proxy-ip,4,37690.945555555554,False
CUSTOMER_52975,amberklein@example.org,42565.26,2023-05-01,Surat,Delhi,Surat,low_end_phone,True,34.74.73.121,1,57152.47875,False
CUSTOMER_57347,joshuatorres@example.com,78405.0,2023-10-08,Chennai,Chennai,Ahmedabad,low_end_phone,True,20.172.67.0,4,61751.84300000001,False
CUSTOMER_26892,private_email1625@example.com,38095.22,2023-09-28,Pune,Delhi,Thrissur,high_end_laptop,False,193.84.81.238,3,22981.364285714288,False
CUSTOMER_24107,private_email4579@example.com,33649.62,2023-09-03,Kolkata,Bhopal,Kanpur,high_end_phone,False,proxy-ip,3,36293.38971428571,False
CUSTOMER_96861,chad21@example.net,89261.74,2023-11-11,Ahmedabad,Ahmedabad,Surat,high_end_phone,False,47.12.187.152,3,33825.193333333336,False
CUSTOMER_65539,etorres@example.net,30189.22,2023-08-06,Surat,Bhopal,Delhi,low_end_tablet,True,253.106.244.228,7,46461.239199999996,False
CUSTOMER_46882,xwatson@example.org,20899.24,2023-05-19,Delhi,Indore,Pune,high_end_tablet,False,250.182.195.137,3,53074.125555555554,False
CUSTOMER_60444,annettefischer@example.com,25799.6,2023-09-13,Bhopal,Thrissur,Bhopal,high_end_laptop,True,230.107.227.82,3,76586.8176923077,False
CUSTOMER_34549,private_email4085@example.com,2309.76,2023-01-31,Chennai,Lucknow,Visakhapatnam,low_end_phone,False,245.35.222.180,5,83915.9575,True
CUSTOMER_70093,private_email5298@example.com,5046.48,2024-03-16,Jaipur,Kolkata,Jaipur,high_end_laptop,False,90.224.115.105,3,32757.704999999998,False
CUSTOMER_90040,private_email6229@example.com,22967.15,2023-05-14,Ahmedabad,Bangalore,Delhi,low_end_laptop,True,3.254.213.9,5,55645.81,True
CUSTOMER_32971,private_email4910@example.com,29358.95,2023-05-07,Vadodara,Pune,Lucknow,low_end_laptop,True,proxy-ip,1,75371.66,True
CUSTOMER_93691,private_email9483@example.com,38210.5,2023-10-31,Surat,Indore,Indore,high_end_tablet,False,221.94.240.60,3,50407.736470588236,False
CUSTOMER_97670,private_email8169@example.com,63863.42,2023-05-24,Thrissur,Kanpur,Indore,low_end_tablet,False,proxy-ip,1,38067.0075,True
CUSTOMER_44127,michael63@example.net,92911.95,2023-10-03,Coimbatore,Delhi,Kolkata,low_end_phone,False,proxy-ip,3,86178.2575,False
CUSTOMER_26605,private_email1162@example.com,108617.47,2023-12-12,Pune,Jaipur,Thrissur,low_end_phone,False,proxy-ip,6,42341.552,True
CUSTOMER_23968,private_email2684@example.com,20239.79,2023-12-31,Vadodara,Indore,Visakhapatnam,low_end_laptop,False,138.35.114.7,3,46226.5925,False
CUSTOMER_25266,private_email4719@example.com,15795.69,2023-06-06,Kanpur,Indore,Lucknow,high_end_phone,False,255.23.108.77,3,56394.9,False
CUSTOMER_83622,tonyaschaefer@example.org,5859.85,2023-11-05,Chennai,Thrissur,Vadodara,low_end_laptop,False,195.53.157.131,3,37003.04592592592,False
CUSTOMER_95650,angelamorgan@example.com,77924.02,2024-02-07,Thrissur,Coimbatore,Kolkata,low_end_laptop,True,proxy-ip,3,75816.76,False
CUSTOMER_74676,shawmark@example.com,64931.69,2023-09-23,Jaipur,Hyderabad,Visakhapatnam,low_end_tablet,False,proxy-ip,2,90847.995,False
CUSTOMER_11604,private_email2100@example.com,29211.11,2023-09-16,Visakhapatnam,Ahmedabad,Mumbai,low_end_laptop,False,169.62.84.108,3,43239.93454545455,False
CUSTOMER_36787,solissally@example.net,40797.39,2023-11-08,Thrissur,Indore,Pune,high_end_tablet,False,127.134.236.104,3,53653.06538461538,False
CUSTOMER_12902,private_email8898@example.com,38491.79,2023-05-17,Kolkata,Bhopal,Delhi,low_end_laptop,True,6.146.253.118,2,58476.31333333333,False
CUSTOMER_10719,private_email6497@example.com,46987.09,2023-03-13,Kanpur,Visakhapatnam,Kolkata,high_end_tablet,False,proxy-ip,3,59115.89,False
NEW_CUSTOMER_65568,jamesmoran@example.org,6440.65,2023-05-20,Indore,Mumbai,Kolkata,low_end_laptop,False,101.191.122.128,4,0,False
CUSTOMER_54514,private_email4425@example.com,36024.01,2023-10-01,Lucknow,Vadodara,Bhopal,low_end_phone,False,proxy-ip,3,36164.02,True
CUSTOMER_36676,ahayes@example.org,85133.89,2023-12-04,Kolkata,Delhi,Chennai,low_end_tablet,True,98.109.58.74,3,70656.5325,False
CUSTOMER_65131,private_email5445@example.com,65706.91,2023-03-19,Indore,Bangalore,Kanpur,low_end_laptop,True,207.133.201.102,3,63078.42,False
NEW_CUSTOMER_37233,amy60@example.com,7037.34,2023-12-23,Chennai,Vadodara,Lucknow,low_end_phone,False,proxy-ip,3,0,False
NEW_CUSTOMER_50406,nicholsjonathan@example.org,61676.33,2024-03-16,Lucknow,Vadodara,Visakhapatnam,low_end_phone,False,94.132.115.11,2,0,False
CUSTOMER_13342,private_email7645@example.com,98037.04,2023-05-20,Mumbai,Jaipur,Bangalore,high_end_laptop,False,proxy-ip,3,44836.68105263158,False
CUSTOMER_22771,private_email6105@example.com,60752.54,2023-04-15,Pune,Visakhapatnam,Vadodara,low_end_laptop,False,225.42.197.184,5,44938.03,True
CUSTOMER_93408,paul64@example.com,3463.78,2023-03-20,Mumbai,Jaipur,Chennai,low_end_phone,True,proxy-ip,4,43125.25666666667,True
CUSTOMER_87824,private_email6300@example.com,63512.27,2024-03-13,Vadodara,Ahmedabad,Surat,high_end_tablet,True,proxy-ip,3,74983.54999999999,False
CUSTOMER_52468,private_email5396@example.com,36426.98,2023-10-16,Bangalore,Kolkata,Bhopal,low_end_phone,True,27.121.45.157,1,34805.909999999996,False
CUSTOMER_19441,private_email5049@example.com,17597.5,2023-10-27,Bangalore,Thrissur,Chennai,low_end_tablet,False,138.176.130.202,1,45080.99636363636,False
CUSTOMER_61194,nmedina@example.org,45232.72,2023-06-03,Indore,Indore,Mumbai,low_end_tablet,False,208.114.66.134,0,69361.95499999999,False
CUSTOMER_42424,private_email7873@example.com,23601.14,2023-08-28,Surat,Kanpur,Delhi,high_end_tablet,True,179.216.96.187,3,26362.49,False
CUSTOMER_99072,private_email1597@example.com,6120.28,2023-03-03,Vadodara,Lucknow,Jaipur,low_end_tablet,False,219.33.116.27,3,56504.81800000001,False
CUSTOMER_45962,private_email6039@example.com,260.81,2023-07-17,Kanpur,Jaipur,Lucknow,high_end_laptop,True,14.212.136.245,0,15853.46,False
CUSTOMER_52244,kevin76@example.net,71033.46,2023-06-09,Mumbai,Kanpur,Indore,low_end_phone,False,proxy-ip,3,42916.31035714286,False
CUSTOMER_20556,erika91@example.net,50945.75,2023-12-01,Hyderabad,Vadodara,Indore,high_end_tablet,False,49.189.253.169,5,47091.61,False
CUSTOMER_59956,private_email1236@example.com,73418.46,2023-05-15,Bhopal,Kanpur,Visakhapatnam,high_end_phone,False,proxy-ip,3,82320.96,False
CUSTOMER_20610,private_email7339@example.com,64610.31,2023-09-26,Jaipur,Visakhapatnam,Thrissur,low_end_tablet,True,199.183.152.105,3,63690.613333333335,False
CUSTOMER_86773,marczimmerman@example.net,78156.72,2024-02-03,Lucknow,Bhopal,Delhi,high_end_tablet,True,42.116.6.251,3,82101.44,False
CUSTOMER_40420,private_email7612@example.com,42097.52,2024-01-17,Bhopal,Surat,Ahmedabad,high_end_laptop,True,195.27.143.198,7,64062.5,False
NEW_CUSTOMER_84939,richardlong@example.net,51804.5,2023-01-03,Visakhapatnam,Ahmedabad,Pune,low_end_tablet,True,79.122.203.90,3,0,False
CUSTOMER_39236,private_email1277@example.com,41971.28,2023-07-17,Kanpur,Pune,Visakhapatnam,low_end_tablet,True,175.83.176.247,6,75986.11277777777,True
CUSTOMER_61505,louis76@example.com,60302.28,2024-01-02,Kanpur,Pune,Visakhapatnam,low_end_tablet,False,proxy-ip,4,43182.96666666667,True
CUSTOMER_26100,private_email4032@example.com,21016.87,2023-04-27,Visakhapatnam,Bhopal,Kolkata,high_end_tablet,False,66.110.73.38,3,44143.983125,False
CUSTOMER_51134,private_email8496@example.com,32956.29,2023-03-18,Indore,Indore,Mumbai,low_end_phone,False,proxy-ip,3,65085.088,True
NEW_CUSTOMER_40049,tyler21@example.com,25327.89,2023-06-05,Thrissur,Hyderabad,Pune,low_end_tablet,True,proxy-ip,0,0,False
CUSTOMER_46905,private_email2065@example.com,36961.34,2023-08-07,Coimbatore,Mumbai,Surat,high_end_tablet,True,51.193.250.73,7,43541.708,False
CUSTOMER_35271,robin58@example.org,89650.98,2023-12-17,Hyderabad,Hyderabad,Chennai,low_end_phone,False,proxy-ip,2,28706.985999999997,False
CUSTOMER_61194,nmedina@example.org,45043.42,2023-03-06,Indore,Indore,Kolkata,low_end_tablet,False,208.114.66.134,3,67168.38818181818,False
CUSTOMER_71886,garzachristopher@example.com,2714.99,2023-11-17,Delhi,Mumbai,Pune,high_end_tablet,True,12.44.145.115,4,49287.55222222222,False
CUSTOMER_28477,private_email6664@example.com,53776.63,2023-05-02,Bangalore,Lucknow,Hyderabad,low_end_tablet,True,47.142.159.194,3,53807.16416666666,False
CUSTOMER_49193,private_email2602@example.com,11766.15,2023-06-09,Chennai,Lucknow,Delhi,high_end_laptop,True,proxy-ip,4,43301.323333333334,True
NEW_CUSTOMER_28300,thomaswells@example.com,18308.0,2023-08-19,Hyderabad,Mumbai,Kolkata,low_end_tablet,False,proxy-ip,3,0,False
CUSTOMER_21025,private_email4011@example.com,96201.71,2023-04-12,Visakhapatnam,Mumbai,Ahmedabad,low_end_phone,False,proxy-ip,3,4703.01,True
CUSTOMER_47989,stephen49@example.org,52639.86,2023-09-13,Kolkata,Ahmedabad,Kolkata,high_end_phone,True,125.211.56.103,3,42599.164000000004,False
CUSTOMER_90033,gsloan@example.net,44720.18,2023-09-16,Jaipur,Delhi,Delhi,high_end_tablet,False,183.181.9.173,6,65905.84,False
CUSTOMER_41257,kerryshort@example.com,24004.09,2023-08-27,Lucknow,Lucknow,Thrissur,low_end_phone,False,92.37.219.183,3,53010.95174999999,False
CUSTOMER_79856,private_email2697@example.com,46491.01,2023-09-06,Lucknow,Ahmedabad,Mumbai,low_end_tablet,False,proxy-ip,7,40182.198333333334,True
CUSTOMER_91983,private_email9438@example.com,41846.29,2024-03-11,Thrissur,Bhopal,Lucknow,low_end_laptop,False,197.12.5.96,0,93153.49,False
CUSTOMER_39225,private_email5620@example.com,34904.51,2024-03-24,Visakhapatnam,Pune,Hyderabad,high_end_phone,False,proxy-ip,3,47838.746,False
CUSTOMER_72321,brandonmeyer@example.org,10925.55,2023-08-05,Jaipur,Thrissur,Surat,high_end_phone,False,207.207.170.109,3,59860.29388888889,False
CUSTOMER_80492,private_email7938@example.com,67753.76,2024-02-05,Pune,Kolkata,Vadodara,low_end_phone,False,101.66.33.198,4,34940.6,True
CUSTOMER_25268,uday@example.com,2268.38,2023-10-29,Chennai,Kolkata,Pune,low_end_tablet,True,proxy-ip,1,52182.91636363636,False
CUSTOMER_32444,private_email1429@example.com,89329.4,2023-11-28,Mumbai,Jaipur,Chennai,high_end_tablet,False,185.166.221.242,3,39658.22041666667,False
CUSTOMER_30484,private_email4091@example.com,77226.07,2023-08-07,Thrissur,Pune,Hyderabad,high_end_laptop,False,21.248.170.73,3,7880.349999999999,False
CUSTOMER_60461,private_email8854@example.com,73252.76,2023-12-14,Thrissur,Bangalore,Kolkata,high_end_tablet,False,110.40.175.228,0,55594.874285714286,False
CUSTOMER_71886,private_email2796@example.com,50502.72,2023-08-23,Bhopal,Vadodara,Indore,high_end_tablet,True,proxy-ip,3,44630.295999999995,False
CUSTOMER_25266,diana37@example.net,80411.19,2023-10-22,Bangalore,Hyderabad,Thrissur,low_end_laptop,True,proxy-ip,3,46245.0975,False
CUSTOMER_73871,private_email6756@example.com,1036.13,2023-08-05,Mumbai,Bangalore,Ahmedabad,high_end_phone,False,217.42.178.168,5,67298.62076923077,False
CUSTOMER_35752,hannah34@example.org,5726.11,2023-08-06,Thrissur,Kolkata,Indore,low_end_phone,False,proxy-ip,5,63458.244999999995,True
CUSTOMER_77996,private_email3957@example.com,102788.51,2023-07-21,Thrissur,Ahmedabad,Visakhapatnam,low_end_laptop,False,proxy-ip,1,94665.89749999999,True
CUSTOMER_58807,jessica03@example.net,77073.01,2023-11-07,Bhopal,Coimbatore,Hyderabad,low_end_phone,True,proxy-ip,2,84588.805,False
CUSTOMER_27066,private_email3214@example.com,33574.69,2023-03-05,Kanpur,Jaipur,Pune,high_end_laptop,True,proxy-ip,0,40523.47875,False
NEW_CUSTOMER_78040,smithevan@example.com,13537.74,2023-12-18,Kolkata,Lucknow,Kolkata,high_end_laptop,False,proxy-ip,3,0,False
CUSTOMER_95650,angelamorgan@example.com,72692.4,2023-06-23,Vadodara,Kolkata,Bangalore,low_end_laptop,True,proxy-ip,0,76870.39,False
CUSTOMER_57416,michaelharrison@example.com,64813.19,2023-09-17,Vadodara,Lucknow,Bangalore,low_end_phone,True,32.87.205.81,2,67500.09777777777,False
CUSTOMER_99377,private_email3310@example.com,538.48,2023-04-20,Bhopal,Vadodara,Mumbai,low_end_tablet,False,147.17.61.109,3,77447.24875,False
CUSTOMER_41675,private_email8818@example.com,45564.46,2023-01-16,Indore,Indore,Chennai,low_end_phone,True,179.22.83.61,3,52460.845,False
CUSTOMER_18458,iramirez@example.com,64878.07,2023-12-26,Visakhapatnam,Kanpur,Delhi,low_end_phone,False,proxy-ip,3,64682.221999999994,False
CUSTOMER_25266,private_email2317@example.com,83617.06,2023-12-06,Bangalore,Thrissur,Mumbai,low_end_laptop,False,255.23.108.77,4,53078.316000000006,True
CUSTOMER_68186,private_email4526@example.com,56586.73,2023-02-11,Bhopal,Coimbatore,Vadodara,low_end_phone,False,proxy-ip,3,72225.81999999999,True
CUSTOMER_44866,teresa04@example.org,129542.01,2024-01-01,Coimbatore,Vadodara,Coimbatore,low_end_laptop,False,227.44.239.22,3,44899.336363636365,False
CUSTOMER_18906,private_email4842@example.com,22827.36,2024-03-23,Coimbatore,Lucknow,Pune,high_end_laptop,False,proxy-ip,3,14139.925384615384,False
CUSTOMER_70093,bethanyrobertson@example.net,5048.63,2024-02-27,Mumbai,Hyderabad,Pune,high_end_laptop,False,90.224.115.105,4,23520.63,False
NEW_CUSTOMER_64817,devinmurphy@example.net,47331.97,2023-05-22,Bangalore,Ahmedabad,Chennai,high_end_laptop,False,proxy-ip,0,0,False
CUSTOMER_72923,private_email1123@example.com,65975.8,2023-10-29,Pune,Hyderabad,Pune,low_end_phone,False,proxy-ip,3,51822.00125,True
CUSTOMER_86500,connie75@example.org,95640.96,2023-10-11,Jaipur,Indore,Lucknow,high_end_tablet,True,180.98.100.154,3,43805.00666666667,False
CUSTOMER_64161,philiprichardson@example.net,83598.57,2023-10-03,Thrissur,Bhopal,Indore,low_end_tablet,False,202.229.166.47,3,66302.50476190477,False
CUSTOMER_24791,private_email6490@example.com,56942.25,2024-02-06,Indore,Indore,Indore,low_end_phone,True,57.78.114.84,3,62487.865000000005,False
CUSTOMER_32987,private_email2133@example.com,64853.08,2023-12-07,Thrissur,Lucknow,Pune,high_end_phone,True,proxy-ip,2,60513.545,False
